onset	duration	sample	value	trial_type	sequence_id	item_number	list	task_type	condition	expected_article	unexpected_article	expected_noun	unexpected_noun	expected_cloze	unexpected_cloze	plausibility_expected	plausibility_unexpected	sentence_context	sentence_ending	has_question	question_text	question_answer
574.65	0.2	287325	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
575.184	0.2	287592	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
575.72	0.2	287860	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
576.256	0.2	288128	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
576.79	0.2	288395	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
577.326	0.2	288663	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
577.86	0.2	288930	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
578.396	0.2	289198	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
578.93	0.2	289465	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
579.464	0.2	289732	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
584.546	0.0	292273	251	question	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
586.536	0.2	293268	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
587.072	0.2	293536	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
587.608	0.2	293804	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
588.142	0.2	294071	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
588.676	0.2	294338	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
589.212	0.2	294606	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
589.746	0.2	294873	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
590.282	0.2	295141	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
623.0	0.2	311500	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
623.536	0.2	311768	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
624.07	0.2	312035	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
624.606	0.2	312303	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
625.14	0.2	312570	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
625.676	0.2	312838	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
626.21	0.2	313105	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
626.746	0.2	313373	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
627.28	0.2	313640	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
627.816	0.2	313908	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
628.35	0.2	314175	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
628.886	0.2	314443	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
629.42	0.2	314710	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
629.956	0.2	314978	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
630.49	0.2	315245	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
631.026	0.2	315513	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
631.56	0.2	315780	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
632.096	0.2	316048	255	filler_word	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
632.63	0.2	316315	202	an_expected	n/a	n/a	n/a	delong	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
632.948	0.0	316474	105	item_marker	0	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
633.002	0.0	316501	89	cloze_marker	0	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
633.216	0.2	316608	205	noun_expected	0	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
633.532	0.0	316766	105	item_marker	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
633.588	0.0	316794	93	cloze_marker	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
633.8	0.2	316900	255	filler_word	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
634.336	0.2	317168	255	filler_word	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
634.87	0.2	317435	255	filler_word	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
635.406	0.2	317703	255	filler_word	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
635.94	0.2	317970	207	final_expected	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
639.902	0.0	319951	251	question	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
642.31	0.2	321155	255	filler_word	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
642.846	0.2	321423	255	filler_word	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
643.38	0.2	321690	255	filler_word	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
643.916	0.2	321958	255	filler_word	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
644.45	0.2	322225	255	filler_word	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
644.986	0.2	322493	255	filler_word	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
645.52	0.2	322760	255	filler_word	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
646.056	0.2	323028	255	filler_word	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
646.59	0.2	323295	255	filler_word	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
647.126	0.2	323563	255	filler_word	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
647.66	0.2	323830	255	filler_word	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
648.196	0.2	324098	255	filler_word	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
648.73	0.2	324365	255	filler_word	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
649.266	0.2	324633	255	filler_word	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
649.8	0.2	324900	255	filler_word	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
650.336	0.2	325168	204	an_unexpected	1	5	1	delong	unexpected	an	a	apology	cheque	89	0	6.23	3.77	Dale was very sorry for what he had said to Bernadette and he knew that he owed her	because she was still upset.	True	Was Dale sorry?	yes
650.652	0.0	325326	116	item_marker	2	16	1	delong	expected	a	an	book	education	75	2	6.48	2.27	James is an avid reader, so for his birthday his sister decided to give him	about Africa.	False	n/a	n/a
650.708	0.0	325354	2	cloze_marker	2	16	1	delong	expected	a	an	book	education	75	2	6.48	2.27	James is an avid reader, so for his birthday his sister decided to give him	about Africa.	False	n/a	n/a
650.92	0.2	325460	206	noun_unexpected	2	16	1	delong	expected	a	an	book	education	75	2	6.48	2.27	James is an avid reader, so for his birthday his sister decided to give him	about Africa.	False	n/a	n/a
651.238	0.0	325619	116	item_marker	3	16	1	delong	expected	a	an	book	education	75	2	6.48	2.27	James is an avid reader, so for his birthday his sister decided to give him	about Africa.	False	n/a	n/a
651.292	0.0	325646	200	cloze_marker	3	16	1	delong	expected	a	an	book	education	75	2	6.48	2.27	James is an avid reader, so for his birthday his sister decided to give him	about Africa.	False	n/a	n/a
651.506	0.2	325753	255	filler_word	3	16	1	delong	expected	a	an	book	education	75	2	6.48	2.27	James is an avid reader, so for his birthday his sister decided to give him	about Africa.	False	n/a	n/a
652.04	0.2	326020	208	final_unexpected	3	16	1	delong	expected	a	an	book	education	75	2	6.48	2.27	James is an avid reader, so for his birthday his sister decided to give him	about Africa.	False	n/a	n/a
655.3	0.2	327650	255	filler_word	3	16	1	delong	expected	a	an	book	education	75	2	6.48	2.27	James is an avid reader, so for his birthday his sister decided to give him	about Africa.	False	n/a	n/a
655.836	0.2	327918	255	filler_word	3	16	1	delong	expected	a	an	book	education	75	2	6.48	2.27	James is an avid reader, so for his birthday his sister decided to give him	about Africa.	False	n/a	n/a
656.372	0.2	328186	255	filler_word	3	16	1	delong	expected	a	an	book	education	75	2	6.48	2.27	James is an avid reader, so for his birthday his sister decided to give him	about Africa.	False	n/a	n/a
656.906	0.2	328453	255	filler_word	3	16	1	delong	expected	a	an	book	education	75	2	6.48	2.27	James is an avid reader, so for his birthday his sister decided to give him	about Africa.	False	n/a	n/a
657.442	0.2	328721	255	filler_word	3	16	1	delong	expected	a	an	book	education	75	2	6.48	2.27	James is an avid reader, so for his birthday his sister decided to give him	about Africa.	False	n/a	n/a
657.976	0.2	328988	255	filler_word	3	16	1	delong	expected	a	an	book	education	75	2	6.48	2.27	James is an avid reader, so for his birthday his sister decided to give him	about Africa.	False	n/a	n/a
658.512	0.2	329256	255	filler_word	3	16	1	delong	expected	a	an	book	education	75	2	6.48	2.27	James is an avid reader, so for his birthday his sister decided to give him	about Africa.	False	n/a	n/a
659.046	0.2	329523	255	filler_word	3	16	1	delong	expected	a	an	book	education	75	2	6.48	2.27	James is an avid reader, so for his birthday his sister decided to give him	about Africa.	False	n/a	n/a
659.58	0.2	329790	255	filler_word	3	16	1	delong	expected	a	an	book	education	75	2	6.48	2.27	James is an avid reader, so for his birthday his sister decided to give him	about Africa.	False	n/a	n/a
660.116	0.2	330058	255	filler_word	3	16	1	delong	expected	a	an	book	education	75	2	6.48	2.27	James is an avid reader, so for his birthday his sister decided to give him	about Africa.	False	n/a	n/a
660.65	0.2	330325	255	filler_word	3	16	1	delong	expected	a	an	book	education	75	2	6.48	2.27	James is an avid reader, so for his birthday his sister decided to give him	about Africa.	False	n/a	n/a
661.186	0.2	330593	201	a_expected	3	16	1	delong	expected	a	an	book	education	75	2	6.48	2.27	James is an avid reader, so for his birthday his sister decided to give him	about Africa.	False	n/a	n/a
661.504	0.0	330752	118	item_marker	4	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
661.558	0.0	330779	95	cloze_marker	4	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
661.77	0.2	330885	205	noun_expected	4	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
662.088	0.0	331044	118	item_marker	5	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
662.144	0.0	331072	87	cloze_marker	5	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
662.356	0.2	331178	255	filler_word	5	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
662.89	0.2	331445	207	final_expected	5	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
665.516	0.2	332758	255	filler_word	5	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
666.052	0.2	333026	255	filler_word	5	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
666.586	0.2	333293	255	filler_word	5	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
667.122	0.2	333561	255	filler_word	5	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
667.656	0.2	333828	255	filler_word	5	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
668.192	0.2	334096	255	filler_word	5	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
668.726	0.2	334363	255	filler_word	5	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
669.26	0.2	334630	255	filler_word	5	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
669.796	0.2	334898	255	filler_word	5	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
670.33	0.2	335165	255	filler_word	5	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
670.866	0.2	335433	255	filler_word	5	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
671.4	0.2	335700	255	filler_word	5	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
671.936	0.2	335968	255	filler_word	5	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
672.47	0.2	336235	255	filler_word	5	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
673.006	0.2	336503	255	filler_word	5	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
673.542	0.2	336771	255	filler_word	5	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
674.076	0.2	337038	202	an_expected	5	18	1	delong	unexpected	a	an	parade	election	95	0	5.77	3.52	Without the floats and the marching bands it wasn't much of	this year.	False	n/a	n/a
674.392	0.0	337196	117	item_marker	6	17	1	delong	unexpected	an	a	election	parade	70	20	5.63	4.58	When the representative retired in the middle of his term, the state was forced to hold	in his district.	False	n/a	n/a
674.448	0.0	337224	70	cloze_marker	6	17	1	delong	unexpected	an	a	election	parade	70	20	5.63	4.58	When the representative retired in the middle of his term, the state was forced to hold	in his district.	False	n/a	n/a
674.662	0.2	337331	205	noun_expected	6	17	1	delong	unexpected	an	a	election	parade	70	20	5.63	4.58	When the representative retired in the middle of his term, the state was forced to hold	in his district.	False	n/a	n/a
674.978	0.0	337489	117	item_marker	7	17	1	delong	unexpected	an	a	election	parade	70	20	5.63	4.58	When the representative retired in the middle of his term, the state was forced to hold	in his district.	False	n/a	n/a
675.034	0.0	337517	62	cloze_marker	7	17	1	delong	unexpected	an	a	election	parade	70	20	5.63	4.58	When the representative retired in the middle of his term, the state was forced to hold	in his district.	False	n/a	n/a
675.246	0.2	337623	255	filler_word	7	17	1	delong	unexpected	an	a	election	parade	70	20	5.63	4.58	When the representative retired in the middle of his term, the state was forced to hold	in his district.	False	n/a	n/a
675.782	0.2	337891	255	filler_word	7	17	1	delong	unexpected	an	a	election	parade	70	20	5.63	4.58	When the representative retired in the middle of his term, the state was forced to hold	in his district.	False	n/a	n/a
676.316	0.2	338158	207	final_expected	7	17	1	delong	unexpected	an	a	election	parade	70	20	5.63	4.58	When the representative retired in the middle of his term, the state was forced to hold	in his district.	False	n/a	n/a
679.242	0.2	339621	255	filler_word	7	17	1	delong	unexpected	an	a	election	parade	70	20	5.63	4.58	When the representative retired in the middle of his term, the state was forced to hold	in his district.	False	n/a	n/a
679.776	0.2	339888	255	filler_word	7	17	1	delong	unexpected	an	a	election	parade	70	20	5.63	4.58	When the representative retired in the middle of his term, the state was forced to hold	in his district.	False	n/a	n/a
680.312	0.2	340156	255	filler_word	7	17	1	delong	unexpected	an	a	election	parade	70	20	5.63	4.58	When the representative retired in the middle of his term, the state was forced to hold	in his district.	False	n/a	n/a
680.846	0.2	340423	255	filler_word	7	17	1	delong	unexpected	an	a	election	parade	70	20	5.63	4.58	When the representative retired in the middle of his term, the state was forced to hold	in his district.	False	n/a	n/a
681.382	0.2	340691	255	filler_word	7	17	1	delong	unexpected	an	a	election	parade	70	20	5.63	4.58	When the representative retired in the middle of his term, the state was forced to hold	in his district.	False	n/a	n/a
681.916	0.2	340958	255	filler_word	7	17	1	delong	unexpected	an	a	election	parade	70	20	5.63	4.58	When the representative retired in the middle of his term, the state was forced to hold	in his district.	False	n/a	n/a
682.452	0.2	341226	255	filler_word	7	17	1	delong	unexpected	an	a	election	parade	70	20	5.63	4.58	When the representative retired in the middle of his term, the state was forced to hold	in his district.	False	n/a	n/a
682.988	0.2	341494	255	filler_word	7	17	1	delong	unexpected	an	a	election	parade	70	20	5.63	4.58	When the representative retired in the middle of his term, the state was forced to hold	in his district.	False	n/a	n/a
683.522	0.2	341761	255	filler_word	7	17	1	delong	unexpected	an	a	election	parade	70	20	5.63	4.58	When the representative retired in the middle of his term, the state was forced to hold	in his district.	False	n/a	n/a
684.058	0.2	342029	255	filler_word	7	17	1	delong	unexpected	an	a	election	parade	70	20	5.63	4.58	When the representative retired in the middle of his term, the state was forced to hold	in his district.	False	n/a	n/a
